column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10
34.48891741731833,33.52883170794706,98.17673511979656,70.21135501716856,60.940791699630466,32.17969085876088,89.95027601315464,17.939035258961876,80.31459261575446,78.2969071657256
3.490585907310928,98.55404806740391,73.09617081611161,69.22553895959047,78.29216529408951,33.54619141411559,33.034801190716244,91.40866737044018,27.31666044115769,9.406504903732959
54.16415078330531,52.183304849484976,85.05221096049745,45.93044789912889,67.27907094660301,69.87357051503005,84.99845354992085,32.447345832311115,82.04790816619095,1.2049922386867862
38.78450996858469,14.06954238607463,4.8150789173200925,13.52286541180523,49.743665352301626,47.37062076893085,9.34789209266269,76.31467101641358,61.16090627949935,81.45618315996582
10.107649237174265,21.96746779947074,50.49609189421677,31.48008261340367,71.8392401783846,51.768365253007445,4.187469897321472,45.63765932479451,37.273142794878744,71.22943875664892
80.19203922559826,48.194427939272074,69.85982867270393,32.00931090755515,82.41041238552218,59.20029821593453,50.40451831234613,73.64673874500022,4.06052219599915,41.22064169144426
91.5076765278806,4.247091048841134,54.29465845718413,70.03851331432934,22.473164417169798,76.8811656238217,5.9662223330604895,15.578304793936626,23.241884434437686,94.0396432574172
75.659393401413,46.25339853783005,66.66474656992774,11.374301941372433,33.61304804831455,9.036974851247814,39.24898012342302,26.950645838648278,88.9070925488164,76.65980946514712
82.24223100162773,41.894084208012764,81.78740635904725,82.90686462160907,22.372573250328387,77.68739122188217,89.67781168692343,9.985782447202563,81.79743438957175,96.78609416065774
21.649056726611736,77.93362653194869,37.43370629601962,76.1007290185914,45.2172955590441,56.32350688751798,24.148303620747335,86.51439814378031,57.48533129340979,92.93152595474673
26.3572950918601,35.49419644892418,84.86686756187098,18.63069181742739,88.50645509166675,66.90954448552571,70.59757751249032,29.62929877694993,46.63224639621269,48.12936029793071
20.852754029918774,98.25487615395994,16.291610476529073,71.91643817788894,34.52071008353323,32.7551764840762,30.23653923900669,69.44762294166634,64.71426793301092,75.4708978643566
76.5063431365564,18.076991930090315,27.088605502637474,66.85131814678218,37.44668891305534,40.93868368164492,4.49200552421356,82.02211977415281,46.624812784330146,66.9191388807639
94.79170789344971,59.09866849681349,4.334561992732578,74.81208001109263,86.03672346719318,23.116581965392026,55.66905814103094,90.14182363793459,64.43048407191402,81.14452100924915
71.68372067339025,8.969929700825464,36.44268113352511,18.892855544869448,51.53743307446752,97.92999974174053,83.48534905367518,10.629711531171782,30.74040996601579,78.7688402250992
88.1466764879556,73.3863983993982,37.99095448241203,15.759032215646862,53.54489996474344,49.700297251031664,40.94684483426194,89.30149335126126,83.84972179114752,15.323197003322676
63.869909488317255,99.47536880619715,80.52705972072509,23.64839859227542,86.08012033322129,99.60769157965979,61.729382645808705,19.725277773071948,70.19178934652666,23.373553180854636
38.765990055879904,81.91386377516322,65.3130670289656,36.58717031489756,49.052673702547324,48.978597806126636,90.00235976577258,73.69020115909616,32.99756284276918,26.573157717756736
42.57616149303052,55.57035407203013,43.672255815566665,79.36649810358011,68.15575346293953,21.975126438406733,78.96945127369878,72.88490193646112,83.06661148234411,81.84985592170105
7.532143216740483,48.474135739969206,65.21139786237482,73.792393747885,8.564466587406072,50.745239673685674,19.387639939281932,0.8503141740954234,48.73425308531789,81.07417039291889
3.145719524602608,83.50299612668469,5.278335051569116,92.54515922785332,17.86317131268853,3.95955717990778,73.33839593650058,22.062390831025425,17.46388647374615,49.53353469394421
69.54756041890774,93.59740847107243,18.027153601837608,5.862955909861545,40.43762007162456,90.47698014219513,50.189302516015196,49.19085146648673,7.771246200352666,58.08322592519212
43.84288920111806,98.9206525798093,62.6947855241755,1.1556281014185599,49.483906781987486,81.85502511944411,74.59668078860847,42.00347066632821,69.96057476372204,82.69221529683999
55.22150680546295,39.65392275644841,64.13668192253023,69.91388297007991,96.57337012362295,72.58205206942847,49.45155505222182,91.85734798846096,86.51208042080107,31.259360067774324
55.76612476224163,99.09174747945123,77.41346587074271,27.928749579416568,97.065163304779,60.982671544246,12.795816410830286,35.974086950252314,80.74419885945436,5.01787769163633
27.73758133333014,15.59262521738315,40.29997590536022,33.40788955338175,85.11970874787616,57.983423367036316,56.990944668923916,93.69837148359623,65.56510302221518,48.25964382791672
47.58925108294907,25.35497759319092,72.25540966161562,54.68020259145122,31.559883528557453,99.67282140794629,49.21339923973399,45.942931839253106,14.137505560476804,91.37171438486718
47.07602216677023,8.90161247338962,68.39803325601895,10.24131231267985,96.40282908324397,27.799743401993794,51.792173364144176,96.43528966401658,9.404407597665355,79.0468260960073
38.8427221227857,27.173851648448167,96.33933783698491,64.26944165480496,68.93408646762126,77.96843653655779,87.89024536458703,73.73548100248611,34.50296230117254,36.661730310848576
82.06753834010705,76.79375516180112,21.513022642467917,32.51474462311502,39.29401278174004,58.14047702136575,89.48370467062514,82.93345916321559,85.49108903987688,6.477136048283672
45.11640036875959,85.29243581784498,55.16795637526395,63.271512430099165,70.16749169847664,97.58805437588852,45.353710676571836,10.4876888349001,96.17362703066642,63.691950538251
60.36445245059878,77.88926451025718,60.17644421104693,83.40069130733858,1.652272978652658,82.78031832982523,45.57320412800884,58.61414332423678,24.136085484707127,83.44907958705201
89.55201203808261,63.10657781676963,99.86478849342207,17.111133333742966,14.615468227421358,99.85251129895927,51.5186958872616,14.270035982935081,76.209567058172,66.49485664546386
86.62336228589224,51.39665125226456,20.11841421666517,93.08730929145203,82.96857115563677,58.83249944624463,51.9589278334257,29.762100205097408,57.38692169072057,42.50746647630197
89.04222037791652,70.87042892136465,52.32180199672922,53.068814106244375,64.55736368731712,20.454395754493504,95.03871441791127,62.35654061672681,3.180736707794274,12.335361317907134
27.000499646501396,39.08335492672218,34.618530771363886,92.29277651739683,36.419470129188404,50.36870356947338,64.94004673774934,72.62257046938907,54.29163499329398,91.07742441373549
3.498248830806283,84.13083514997018,52.58929685789998,20.773008220177815,50.06666402227188,71.11111340505745,27.745699488794394,3.9183782011250834,80.59404029893552,27.595832575338296
26.10667998953292,67.71900939767855,23.212860210310595,60.456266460423755,90.5142149645767,77.4360386181588,53.15367969539899,53.09437310723647,27.612278334402653,22.428703649295933
27.870734562070865,69.78046984944085,4.761237842748811,40.38871173236047,63.15781094790866,0.05099890159435683,62.72235829079828,56.53139862898864,89.73616239704609,81.59766656096541
90.93603267249681,53.59359931290712,57.25654538976889,77.42221911560132,39.81492839343302,50.5027088502294,63.97717210139645,7.882799711020116,23.62604068746369,98.1219938723857
64.92427328379706,88.52289842111726,33.58543158608322,60.590894321329635,12.0326657397535,23.523457997064657,58.525422623818265,50.06880342007636,7.647313264405431,66.01602587447604
8.170395960222876,25.201473367905248,18.194140174843366,49.45154569583185,29.3746801625561,87.49118332547884,17.773615462153735,71.38422800498265,15.993930943956403,62.48104890245506
13.537859601110114,38.11476533610507,32.393556607803376,91.29854064310086,97.83402327965834,15.290544405022855,3.359318907950748,5.322728487553096,83.70028687209184,31.943086922106257
15.567612554197542,77.7642569677689,4.928020144774492,37.711706417168024,43.73630628517775,66.64562495748334,33.78430523668544,76.0267776323962,41.73059190395283,2.041345068512934
63.04217481689231,49.27488961293377,95.04422340901033,21.99802048981815,47.183946384486084,26.606219032492483,42.752215456025354,57.642650490413686,79.69455636216577,19.179786582270964
73.54140255070031,88.92140134241909,58.114791497326046,60.81011868520917,49.85980323970154,35.654214321427226,6.18042395760866,83.32272082717908,53.12330609895951,58.44304365565719
85.96439105653961,34.63993197628523,81.47686813470249,62.40284371728138,88.41040229482111,94.05592607568448,81.49673380198462,21.806257285406993,48.055912479443144,15.131646181604552
94.06365508062432,36.93301688196448,42.31181975477304,43.90946215718754,60.39282843853099,24.044812540807946,34.407743751027375,83.32736842131185,80.69131514924653,88.38358069313271
20.17045573864418,88.87357893866253,90.33146675661857,48.66100436893823,69.36770364519221,9.500276182293065,91.36327461785046,9.456097526746799,42.34876117123759,18.81446878528852
30.977248472404906,46.43703201820411,48.33182215522533,95.95534142999,38.9413542549104,6.928490144422583,15.441010784226517,40.38296964446714,80.20327310663683,52.210445301190155
24.032288074483066,51.61245842024867,57.39453222006694,73.26856913968012,2.908761858897435,50.461511009946214,5.693495693731343,19.94847915246485,10.066216496344559,51.20132457687949
35.87615674661377,33.27637153356794,49.179398006265686,11.0601751482577,93.09729142428444,64.17114822842879,48.231610438632174,87.60208322908741,63.631081553925654,60.39456301296505
91.46651074237494,27.66699421790819,73.32782958676516,21.213007087061097,94.91276809164064,32.72936435708872,18.912933682570664,70.49198163017738,70.25870565519847,32.7434069718039
57.511256693936154,65.5948710838392,56.665607760206235,97.5576634435559,94.91530533480511,69.02597417930808,93.73992755778612,2.5361777160728183,89.90973961417427,87.35342010653153
73.81918973244991,11.984066154120388,27.159892358039773,72.64655537935313,94.36870866467166,6.103371857323781,1.0303398453738954,0.9523355613956119,22.432391871619494,44.43015359750696
49.011923612678196,87.92726411829092,14.55395313226463,91.50451261446531,81.5241941069561,85.73346449228768,41.2619675059035,29.124925448166973,60.42198800928516,70.01535787365741
2.885791333612453,77.92031367651079,60.612438888297774,30.386146398872206,68.45960501163269,81.65672097392378,92.67477713451683,14.328311428056539,43.3256563689223,63.59108609667031
6.419548599781432,19.07482637058028,48.91799615470362,74.18668600865924,84.45099182672855,98.54962713920857,38.44182067297683,63.03044775601958,38.277165554402906,11.715608311970326
53.792303126788575,69.40199458245654,9.597569669611294,71.40027085235114,60.05462390010362,93.65049809018454,9.310928060046075,66.37969338825597,10.671355521195746,62.263935270261136
71.87890348200257,60.263292128563485,39.56174657932684,29.46899854393751,13.436961389202363,35.61971639189281,30.28949428617871,94.19509036613675,13.423333059494224,55.0702677981096
21.53305275287315,18.45350507366441,51.47764220004536,55.08163254507053,39.1218165041421,39.92753840155772,49.801039383443346,95.20399245458408,83.69884614476463,89.86040632559059
72.1909573992304,27.320350605023247,82.689323382559,62.741511127029526,97.12949119729375,74.59648474782595,18.515168734333308,65.88967054113456,74.9753432325562,88.08766364849033
81.06657734835125,40.89865037338344,7.610105583336235,48.1131810827465,35.113781359565635,13.40827719549832,46.65617051432619,0.5675112852708719,38.23411302911005,15.095478741164637
41.18974783621112,69.92427352454739,34.84953482460029,82.71787066580127,86.78279137313694,31.401471024483484,83.63431957858374,35.89979165696143,82.84865813896309,8.168514558660767
74.6419232844105,63.872340881700595,82.26561227103853,83.28690417979895,9.321147077486957,11.854093697564828,87.2617970196613,51.31415132472662,8.076618482357844,29.459221921086876
40.40299503284599,53.223484767669795,64.84239317715787,85.06005483015568,33.41838423754696,45.48864490728314,4.926073471073211,49.91797565084659,62.47739170331686,98.66128566843088
67.835062945502,76.84105431140343,28.995832180378677,80.34235690981629,35.09533247273796,55.200427988531764,16.09033580525735,60.334062950222666,86.81760527142883,2.1573776406316747
76.3997049319543,75.79377396061659,84.53351220226423,48.80834771971446,5.160254310898016,21.11604699627524,27.529013576680416,96.05514828047605,83.88642310312494,67.28922395728767
99.19266183081108,61.78591540622559,49.329358056269236,38.14382981490072,11.909433018675497,2.6631686914105,59.48658508876018,88.51926919551538,37.27827599418598,60.85137338409772
34.53966620635961,78.69900833848253,49.83518913104605,83.13762837143706,19.3165211121771,71.93558317505232,36.09947587924671,10.890803345048827,74.52338530569891,64.65782804578168
41.104078057461145,33.42633747792092,97.65873392003843,49.02014585562669,83.7815590810113,2.000516442616851,84.40409134460755,26.598039139339324,42.746814551987754,21.828588977074148
16.562005941017134,88.12495283226056,94.71165032363784,24.637139862798186,6.340198993980639,97.34026089283562,71.66718682829377,83.31094174196363,84.01381643899494,22.671734579984992
20.40730584018069,61.49100858019408,35.85326833698439,50.73435323222163,29.87009013443872,22.160725674239544,10.045602311350821,82.4306908819207,53.0761950155023,43.06420821738246
69.33950025983778,82.23635138124305,14.05791286630823,14.184982191924211,1.0175002589267512,66.3900092116291,62.45575025120912,27.537072412167095,76.48570491050411,9.585780706695635
91.7045590154476,54.627910479028394,32.5666732278094,69.16294905987989,69.56277454030247,43.475172623998915,11.301262534697843,73.05880306861195,7.8571582291671715,7.46132090189402
39.460495166124055,21.843824498868038,3.048326031138804,33.59212816239064,62.03030900433798,5.96738603371072,25.50356696364601,67.20373787178573,59.00259716088628,8.83594534860972
17.984444683554123,54.24101286783086,2.0767886710391203,26.06587984474543,64.49822620531418,47.218360663446745,17.787063353422806,47.35239649699615,55.02841774693387,57.29791713062578
28.509949938299407,37.11116637765881,39.55221362514192,95.65087462347451,37.43827847146187,51.676063429679964,17.306194920070496,20.145495267902934,60.997672173516015,39.77418568978938
45.50517048081386,69.74990360370946,94.10198226972342,77.68809957583076,20.826782126756903,85.46832080928685,61.639552477685925,88.86431808940863,69.56416079155902,29.36167806572736
29.065032936536838,47.579379173473576,87.13573412322077,78.70695027239316,72.03202132860334,73.23490696478979,56.36049225541615,67.78511843068348,91.8108970034142,31.581937965130557
23.357908312186627,83.61128049276877,51.1442833917623,62.372196927918345,81.11178727406951,7.9302474753386365,17.602815278772688,16.89929248783747,78.56820817760311,20.728330584907372
73.59844887570796,67.80725123219167,56.52263811708307,83.91728105102972,13.860149809820177,20.916268343226506,99.01728054184318,70.48023448408608,21.96379914349047,41.15053353219349
0.7844921240623193,68.4544433031324,0.5933496746056477,75.91624811633812,48.682942793742136,31.18876842149477,42.18367323682938,74.143371957698,82.5896269292096,20.305806919996737
53.92305273364831,21.715533349106497,21.55011558337655,59.87737041336165,24.87156819788625,11.640768646481947,9.706932815493662,88.68802851210407,12.207967761509565,69.80460422993325
79.37668070297539,98.42497664912904,2.4774126934383744,96.11244018517174,16.810686120613372,45.68990709144906,12.056901695511513,22.283925524193492,62.21985856750696,12.393251265393612
26.62282863174682,84.16752092714887,75.45395326953876,19.159494968442303,73.43253134949991,98.43091908625355,58.38937137265947,98.87541054134066,88.27538082459432,94.82420845808464
60.329151061201735,78.90048845606947,14.564579602649774,94.33797189947511,53.8096935472837,51.46127912377616,97.90694033834728,15.339342252692123,10.112205421490394,8.981894012728219
66.89001056186179,33.02152251600275,86.90471024768169,40.143816199886494,21.618533237866778,74.18821683231694,57.195110161919786,60.068889185958305,84.96926533102605,94.3460714279876
65.50246964050899,53.56316528472319,64.33243136757882,52.839898340148665,31.000001121154508,68.29377976993462,94.90414766166371,65.71765052734784,79.86207342302455,83.32949715204066
44.58496341987177,13.710318807432865,22.941867651571336,12.273931954430894,96.66536713277424,84.9911435092138,44.413285075802676,41.895289526586055,50.377543383907074,68.07121206133803
34.65779878757792,53.847597666270595,15.772031708324974,54.01074389217909,84.86795647085566,21.572349046560944,43.5841103652012,47.503770877038654,30.889760229540407,91.23016555654836
83.59240730278134,14.588924648328728,62.762470092305314,61.12067518581934,87.99467428731283,75.38262616930282,50.000735931588224,89.09100967221374,40.543822807154385,13.921879351737687
75.84459569998643,55.30378439896012,90.08369802823235,99.7701541808524,46.0012097080708,88.13552403057496,69.74254581555553,64.52742296654618,96.86581357002117,17.63147741869153
32.12551734139125,64.87218801549056,71.83602189143816,97.51924110715265,62.3807263920875,17.150982298024275,36.76159664513327,49.70009582346863,20.169755615184638,25.21525920588158
10.301919444220609,39.01959672499024,34.85466516033776,96.63972918742873,37.67677402044116,34.680221978800375,86.3886032678957,12.834956243352469,57.960428782989524,24.48115267658909
7.180754544546919,49.854487833129326,58.73835952686471,34.83880601020574,7.771197568889054,97.01017643315615,2.9281384768146235,0.7337625223134636,8.324074787868385,31.084827092716015
9.427597789893605,87.56533876745858,31.076169537242137,99.12664987450435,40.10693106567825,78.07878459797925,43.97641950284423,12.496861815183347,21.78930641891722,57.563089827309334
58.28693611920428,10.856314470280937,99.91495667786589,45.54781515951108,59.39807532071447,28.259083253753236,51.099184997991784,95.61845674765054,76.33163880745207,2.8172611305104622
5.166217582898969,79.17328929996529,74.88391884618511,85.18362587619005,28.71442707681314,56.3941769644487,60.70322382630962,76.40867829913307,30.25990403605272,38.22725950399758
33.69268749640384,17.075455099619642,61.438163975675366,21.6319969018972,84.79505747274158,40.43261228494788,27.607191236586324,96.71163275102478,98.57660705627346,24.638512789259646
75.31997019142294,3.670798280462839,42.32591427658292,50.583317965660235,15.110015917459862,48.99651763271299,42.74799709858353,3.570870970817186,50.081704309384,60.6629848052722
29.43481665153781,18.557460274504777,61.81522902595573,96.60120961276054,36.71290894369199,35.51661913907085,48.45377502140566,68.02204038586393,51.653932530774284,98.51693310515356
76.33080771801298,76.50431899704897,34.16160624673348,94.70313969234276,12.490390532420292,27.93310185303406,68.69099786832132,4.429352640341799,3.6314739335735258,51.76546121833726
74.54670382070553,40.512607333686,2.8864839458030755,68.37348778214267,40.48321339852253,67.47630413914187,77.3544184735814,78.20564688688232,95.6526749577266,42.56852391184338
24.582713263321633,87.2520516846182,39.508852235663284,79.78143225530599,3.966130497427045,77.85418150861176,73.78273273437873,38.095017273519424,17.423344088441794,36.82435451451161
72.88221800927455,52.47075411822658,93.0480819579867,17.64266966024014,27.254939506164543,87.39571227473448,34.15830522895853,9.576536010649484,53.83405988104426,78.49492188798577
74.77766382721008,2.225035192633096,62.63010947738658,72.16585494841574,40.073525511368366,15.532996731818805,99.94505229919636,56.80466417875153,39.56746099587316,7.198093165072694
39.745392566702684,71.67136096019267,8.39557030709016,61.80508083353723,47.816536327669155,82.28555236452407,84.86653117871793,28.012019660138808,41.55847007446057,95.97705144601215
21.042048374151822,11.02329087212327,88.49936133950258,9.155173575124609,54.36963584751419,25.480082447706355,26.00233731449689,65.95739418718185,64.33001660361084,41.79178859880456
52.12708068918691,78.93796334619245,26.887484934151484,11.315900658967626,27.499112978991892,42.733638991005066,19.510580567282755,65.81747595137904,66.20886770924774,31.3700725825113
92.13975880001964,16.810254980518003,24.376949308272742,10.844361775126188,52.30413346148723,90.14436858492466,31.40212505833905,70.50074741207528,15.428861485809687,97.40681163997013
63.9616732432062,34.54463858055134,29.70909687803208,72.43569348298357,50.90046215620598,45.4503600982602,45.23448529996449,99.2465078777759,49.95866531218922,93.58788632432
17.29224976272612,76.12714296253603,57.720223612595746,14.171520824757245,31.617805087620845,19.70635340443162,85.07993783196139,38.66977099474054,79.04774491418569,64.1934139765721
68.275692473352,95.42313574764216,54.46880934339766,46.77322711144705,83.02003306564782,15.98686552371178,77.83622637945345,46.53154744851009,44.32864835522295,1.8507374850401326
42.720302728183455,37.143395064673236,49.141375462288174,35.698180587775774,54.56411265935651,47.29837666521338,85.1246123505876,80.46117010253408,16.58044708265801,74.85349762065718
59.1528797355373,82.94002201989358,71.7536863512627,55.050414077021784,33.226971874654495,76.26724239765541,27.19571149103285,57.83700230218854,31.32169431566907,33.55574000420013
73.4064035023108,19.079226547583872,31.6537731334959,70.64764872194029,94.73385120807765,99.72051439743012,59.34612224518362,3.7257210687799636,21.23795641050702,38.82802308542611
51.49473515144448,80.71797702024911,78.2064521572431,68.4722537221332,84.51124130711611,78.74086284309018,28.324906227737443,84.30785202598565,12.581746791483706,15.87421289773886
81.39839745733086,65.7494059256251,17.532167837859912,51.55199159143766,98.25878115518009,87.70119589428535,10.902316071949315,5.149868193804097,37.75811274353538,52.345808386489935
72.21555793166277,19.274350721236843,78.26207890770092,46.43348736103855,69.22338746454207,74.7832360934888,68.41977434746806,17.08201364917843,54.09362431980751,74.45525962037662
61.50733400185106,30.250396035141158,66.38101052502829,39.781559512225876,37.822290550604684,89.5435100756106,14.299755119543878,10.20799669741872,7.275152527663176,27.301111809306843
15.079281583235149,13.1770888597036,68.32083095475865,86.19099483043794,28.086066667901232,7.629354331391324,66.76977617064715,7.792713288112019,60.382337222818336,93.87329080433751
83.59491109115683,38.29670110643133,48.155339712726,33.085180487264495,66.3317843674481,92.99315989816455,64.79643049054091,2.5684875304710197,99.30244401696075,19.473685600295433
93.5905585319816,20.36486411232774,66.70015326808647,25.936582116749484,98.08165824953036,39.64061537256561,81.0248444424017,5.502771397236739,96.41249320200836,6.626234059443337
13.696512380929482,64.39979536304735,7.97970465594574,74.33154936552712,62.67150801038488,92.16142232804447,13.95546045635644,44.243918917881,82.91734819991589,64.4363873349901
48.82411294334305,99.45051042205587,85.15511170493673,35.976346169672645,88.16149409898382,7.573283745947556,78.34801485088109,25.28522699826139,26.6341112802403,84.93187318800469
25.88887419705045,1.200916308426414,5.5547233487646,84.69985997572684,32.910343104776864,71.52429571211358,99.92765259462371,12.653688341881875,2.2407596479367298,95.31328593075122
75.45233074255646,54.091981328729865,14.874150987149747,32.788871863714476,40.69537824742556,73.56887486702045,85.10424485859022,65.8705542726526,83.3541702882851,76.71710105165188
72.16296360047,57.36665975490097,57.67897084972363,70.19448245745882,90.62752395893533,99.69108892977727,75.18120763276663,22.61119106342585,5.572023197871323,19.965001150607232
14.088512057039871,91.42087896808118,73.94114554566914,4.5109006285336095,75.68667019578189,76.88552706898138,66.21653546947076,1.8949155344809454,20.56280814707704,97.76611848037304
87.70272712616372,50.600533476693755,7.625156434625346,38.556288011032,98.14103203679058,38.257370581560664,42.17814846854294,41.84197837673277,54.445321544678436,91.94358760288426
18.097306397800228,54.37014196449175,92.07648141223198,34.32301749675515,77.4764209732242,55.724855161854535,73.05001678916022,31.04329919783051,17.837803914364358,16.316742276244746
79.72590256481075,47.16528013283886,97.36076488006987,81.66787392759234,44.85157072182317,36.655093816659026,72.41780351404532,31.860443134649273,83.37883312986419,55.87858269153244
45.69803596280049,26.890430456148138,60.595017300771104,96.70554032283101,53.106801982236306,19.601864530485813,63.149828268728825,44.52700281815615,77.71596962598291,55.551742593097885
32.82722935581512,5.602913324891368,48.12434553768365,46.08812766929614,90.05154924631367,24.850232750227352,79.62783782978285,66.89139272342777,75.57695057372497,44.25347781294708
15.823926267421351,40.86576822098361,74.13949722797497,82.4836277153758,55.164673609804794,22.201053427432093,44.87638884268347,61.6479120037994,81.61276158975765,98.42813302596888
16.76142561466294,5.259147124067853,32.835735232720545,69.96947009573651,25.53973741644452,54.88153301632129,12.125271213239063,93.72616097888755,21.970178026461205,5.96222371802212
66.18905547009003,55.04924694659178,49.32644341051065,96.73859876636932,43.56198127699494,90.61606345318933,55.90677276092374,51.77166663025214,72.88923761497493,62.720890844358465
55.043038794712054,30.729364324229312,91.61510268144013,81.11085143428247,51.63159888491179,91.27266260883977,26.504352871134262,47.25699097250722,35.52815025917647,20.53036226788101
12.208542165123271,53.36024015254278,95.56554252415336,7.747806596373053,9.671983355112957,5.47637775258255,38.44330974291502,21.341443521689698,66.68447595683995,52.733120473095966
11.26978604383252,13.429696439518668,92.7069116051185,71.32817223822362,74.37626742528903,7.989940095189352,1.7414903941226023,75.53812888481568,12.202172863117477,77.97407717875188
7.231057477279146,93.26299657393596,26.244806696384014,53.549971542237365,10.9353933354973,24.51190571723435,38.27905879178834,14.077577621428471,70.5586580064515,24.672680316854635
74.37673473735441,89.45212435499349,23.24690402167634,1.6436057932327164,40.49177133688057,25.50594524694749,80.88011061354547,49.11328898204841,97.21077279007795,39.33595464831485
71.18820852292892,18.99965092022845,29.766450592931427,25.131295872544367,80.46224415404045,9.48891752392511,54.272236693825484,42.13221983874445,4.360036531871625,95.07680742803991
5.843099085457515,34.34442832940099,44.131111238846024,92.1755245026893,46.757036161329694,38.84633411734405,0.9800526933971043,65.83008784044033,9.382890116708476,76.14807377203095
56.027007559697296,61.34927718519796,31.41674127919636,92.60613727867529,84.20155197185079,58.77253926912872,46.98438202398473,91.76214699566589,12.363676733801388,57.27231845118356
