feature_1,feature_2,feature_3,feature_4,feature_5,target
9.767211400638388,15.124682873493455,79.38181039080396,87.36780345607488,85.51094219974401,142.31276183426883
68.42330265121569,22.53169299512351,65.94229620819976,12.680179912676003,34.64692870786672,274.0745487281293
44.01524937396013,25.0966661340298,57.78070502510847,86.65956885955035,97.30453495141612,165.6772183489467
12.203823484477883,85.06160578411378,86.61015453778347,59.35752544142979,97.97343347738597,-23.317399574556877
49.51769101112702,56.12227882825249,28.943952161948793,12.711049086702397,26.82760204535567,82.60472730285416
3.4388521115218396,52.33909113743665,46.7681212484877,42.7541855359712,4.097822224989045,-38.6486995383138
90.9320402078782,11.476887186921747,61.93899693665019,16.08602934850979,70.50632842053791,347.1993770303412
25.87799816000169,86.0139693349435,41.11904758694911,70.03478888665695,45.098650264834376,-28.59971561781544
66.2522284353982,72.28143032084837,42.7486454090268,75.88681344179497,10.07528439595763,108.90276108801778
31.171107608941096,6.766836190000158,33.02846675020844,10.579652027279895,70.75228189780428,140.7320208082794
52.00680211778108,70.78350972297687,56.4231816684536,50.613985269464436,3.1174909111921223,107.14390643813161
54.67102793432797,54.353821734264606,85.0574528015116,81.46250560259172,87.01966904922422,192.64985290960772
18.485445552552704,8.172534574677826,20.152837800631286,93.61630415509966,13.865252911330373,69.42910124593836
96.95846277645586,45.830064152865646,93.44330387534414,51.351786674177,12.7311878746725,325.2249751675154
77.51328233611146,48.469628713004695,68.90876537482296,95.02792236114071,17.567229796858452,248.74246036667083
93.9498941564189,16.577454016327575,82.32732126800302,53.56889704560298,96.02663584920666,369.4820423472482
89.48273504276489,94.56981470002823,55.619069263001165,39.419049459990795,69.3169360253846,148.83937819081325
59.78999788110851,84.99753714806619,77.95167014240634,84.82031285528954,80.13715354636368,139.82281822054594
92.18742350231169,66.90223373291083,1.620039733946721,49.2982710458089,39.7634985732753,166.1819378470586
8.84925020519195,46.22955610006072,81.83804247795352,47.190251056452304,33.631272750495555,56.433220842592654
19.59828624191452,41.17655415845085,4.013885908536652,49.03124894098283,23.448400678316993,4.053790817679751
4.522728891053807,65.09734671509541,88.99133763628625,84.67850018697453,48.0648028312409,17.77364698351347
32.53303307632643,54.543186940690546,99.19627472386433,83.19415416880521,55.18287335341685,133.5025783917312
38.8677289689482,6.227310588188562,29.40674621767778,40.35199924402112,63.17748436527554,141.95410051512937
27.134903177389592,51.25026487703317,21.031855628579365,33.3299859870525,25.71185039986945,26.822787300898916
82.87375091519293,80.64036172328395,76.53633638580408,49.19280240391293,94.86540809029907,194.34359506383927
35.67533266935893,45.923987759695805,25.302634092025322,57.277250973710906,16.975849820713584,60.48466672647302
28.093450968738075,5.195657755426842,86.55623831722035,23.833721062799697,96.56531747664123,198.131756520599
54.26960831582485,78.6278199384033,10.28425921574767,79.39550847155907,1.4856122507503788,16.3765062685458
14.092422497476264,20.13637821359744,12.595519637935826,48.648276573242285,48.11256918168456,31.200287461833323
80.21969807540397,25.862083488803876,97.91515551006155,33.40455484199596,33.336783811656275,332.00729205080296
7.455064367977082,16.47063534322959,67.38388982700046,10.68209929639906,44.91234139302508,86.45180336376981
98.68869366005173,33.02150648714976,84.68872244289528,23.884516040360694,57.0664578980789,368.3841986419466
77.22447692966574,75.6751505688635,32.4329377351518,94.92811717559837,43.558915801270906,144.94650918621417
19.87156815341724,51.93858595039374,67.64837495206044,30.50996868195266,41.4846850301595,63.65699302039723
0.5522117123602399,20.488127415071254,59.42418273085972,16.885928936703532,73.27234154133066,43.2689566469883
81.54614284548342,87.78300781520409,60.3150120122947,46.06727916549932,68.58762750864646,154.43884593150835
70.68573438476172,87.95818549515292,68.25324595377215,30.70877433602487,83.32712820358479,139.31985373203793
72.90071680409874,87.05784250460069,57.53591731290986,3.5159250271194153,24.995898123949555,134.09964199171617
77.12703466859458,23.87962113815393,42.906236930266594,32.314521727941724,60.952850975406356,238.10255802347805
7.4044651734090365,45.12393441809881,27.592269438054686,54.41086239394686,58.51947853928539,-19.415689763089848
35.84657285442726,98.49896561408751,76.8581330913202,55.17123720199669,36.973781087268875,26.684120268483042
11.586905952512971,77.20124763099903,22.62724300031862,35.65589211768887,48.605754190268094,-102.85799609036252
86.31034258755935,2.716742122555982,69.23543061544142,44.73027562526006,31.378214330572874,348.06142461612086
62.329812682755794,6.5204591260492055,23.333282264932663,96.55179182347663,14.18443976169852,203.90715645705131
33.08980248526492,46.39313768123328,62.53301699544539,37.73484772303116,21.380121066273283,99.55408069808573
6.355835028602364,90.92202058615601,74.70782671290289,25.822681325998296,10.55136464012011,-31.822008062110644
31.09823217156622,53.870179795271426,21.87138889065392,24.34670440667601,68.30695751901241,20.743133321532966
32.518332202674706,49.781250803429025,5.994330086130828,45.776461270413414,66.07273931091515,-1.4237287686239455
72.96061783380641,10.547369995663058,13.097374299417408,75.9520148716944,95.06063715798729,219.63948300229086
63.75574713552131,65.6780104724294,60.59969672710255,20.59881841884732,72.96784136472412,147.2898880778201
88.72127425763266,82.21031606002255,84.94464062257356,70.92961271407681,5.204583875613144,232.40773398204863
47.22149251619493,38.04200075075623,4.499682123542437,2.1149823349416286,88.42451739289542,78.13567610274212
11.959424593830171,77.56118509253275,73.41512590416463,41.8932977983946,86.26751629457257,2.9708989249113333
71.3244787222995,96.44766539008116,34.13186459500521,77.58650652027869,44.332032077269865,72.03303732254378
76.07850486168974,20.376645912768907,47.85283699195225,33.873295577443145,58.586305052792156,275.6510835234581
56.127719756949624,52.33296311947413,92.88595498455656,56.37371014453995,97.60783324725189,212.12639213409736
77.0967179954561,28.713795808457554,33.19715047358455,20.49792328259108,53.23043638481663,216.58389263170812
49.379559636439076,79.28544190338394,46.5336933939486,74.19953911261723,90.53218283760897,81.4668918509569
52.27328293819941,57.75933658811575,1.3682414760681105,5.227910326875962,8.303875781018643,46.62348298516987
42.75410183585496,63.45824175503038,8.159872000483837,85.25426448755003,19.105186870868284,5.234384958507535
2.541912674409519,79.79141596158941,25.859159113478402,19.819638642166815,44.07549434413178,-96.63922471742842
10.789142699330444,39.59704726624549,2.7852240821074403,87.43980317083307,58.47568083373047,-21.871054459354042
3.142918568673425,91.50900684070432,63.1375326048251,35.25292413005173,81.62278518628003,-79.21321170534631
63.64104112637804,53.302886724614,42.63983568016225,72.26835744744866,98.82621151431869,143.24060084639353
31.435598107632668,15.7954822835348,54.814520272802206,31.922529778618845,38.885149647411644,143.21386059049507
50.85706911647028,69.58991181688025,17.464718589632955,90.59116712346476,4.741563614008493,46.735778875276765
90.7566473926093,79.32613504382545,29.593202943661613,12.663712551837436,80.11715032953248,170.78604305597455
24.929222914887493,31.67616770675267,66.38244748527251,17.85197892725987,60.43807190828081,116.71387786770165
41.038292303562976,85.7179256998753,96.53027236303998,49.303012515880226,19.854285886820165,97.49166614021601
75.55511385430486,90.61432547657664,5.04167736022092,8.193843903814614,49.48284566214202,67.97932435313697
22.879816549162246,27.690448737780894,89.03843208552661,19.598018470176193,74.23102455337244,143.68783556969964
7.697990982879299,98.3521472715222,57.68812013112085,94.37663822120143,77.04117870686437,-76.76894801405618
28.9751452913768,14.071152804875842,56.39195667556237,97.64896611478872,49.9618411998762,140.49043729420947
16.122128725400444,20.201566840248997,50.027853520776034,37.62593293304219,30.521453012885914,87.31526235697632
92.96976523425731,18.422483923802613,6.9394085904183385,92.32860210139357,97.37425820384935,251.3378150928897
80.8120379564417,89.39897100078704,8.987685173616066,54.48246756734317,66.33626109564929,76.56117780164699
63.34037565104234,65.42925523249619,60.09120056590861,26.974246587376705,40.82375193462987,145.52555216237548
87.14605901877177,15.210428322227287,34.09585714355583,70.23987210805987,28.04632242046524,295.6096464390014
80.36720768991145,44.032341836834895,91.72680665776807,65.89018065748571,73.11029830035622,283.2978890016313
18.657005888603585,61.529802506980204,40.659053735947225,98.91253191087334,24.21834455937677,-13.50232926971589
89.25589984899777,8.34640849893833,14.328145870264109,26.50472874092833,17.17099889736882,293.77703701296394
53.93422419156507,88.24163684073388,71.4718833502036,67.20595026617355,52.98338889620703,102.30569956507617
80.74401551640625,80.36035354415351,29.335342144100984,5.202375502944689,28.998739264414187,101.66321569013283
89.60912999234932,50.52067735766382,52.54703073558932,11.36460386967194,62.890514492361504,240.95399397300025
31.800347497186387,96.71266152591704,69.783278550517,0.3918374951093262,11.793867487423348,-11.469256110119964
11.005192452767677,41.77609792750997,90.02641112020704,99.94606810596731,65.49411045673216,74.9960912494411
22.793516254194166,98.41103190364979,79.2191194801676,80.22736971474778,28.329652799770223,-40.99798248680606
42.71077886262563,66.79199988036271,67.63610678727241,78.67230147335408,0.024293443451273156,94.63260123112066
81.80147659224932,63.467127325394145,67.96331823951436,50.97260752881797,12.693605767417637,208.99573429361809
86.07305832563435,16.5954895295785,94.59246440320865,30.006708290543994,93.3615377835094,367.5159450905234
0.6952130531190703,88.1927758304644,29.582409749653603,15.126428446267592,86.73546391153579,-146.1775104659164
51.07473025775657,42.74896879206152,0.11120941961874076,28.467473884646367,23.360903203623685,68.72218585029516
41.7411003148779,16.223340578247935,27.19545593981987,37.597122192913915,77.83719045454912,129.42064091666435
22.210781047073024,1.260751997575904,21.7891379626744,75.6310096980294,60.857159317397425,111.81407574196481
11.98653673336828,55.975568363838256,66.18345851139982,53.96617889031524,97.09047114498695,37.397229856984325
33.7615171403628,52.739962212267635,63.3711599765529,7.748362655548268,37.36056595340591,98.7148229914853
94.29097039125192,71.93536223691585,59.34613827047238,1.802900895891224,68.14606125171713,224.7552562990205
32.320293202075526,89.02580530178021,1.62434432094537,10.233217953406315,6.353572242391858,-58.800410563312866
51.87906217433661,7.9406584643029525,72.87780544506475,41.049871369737936,39.6247346816406,233.54222498360286
70.30189588951778,73.14964903403623,32.353041248549154,93.31929170490183,96.38176611881805,99.10036517766801
36.3629602379294,18.741194409758222,66.50559890066312,63.74024812092216,53.89808744501205,170.52705924637579
97.17820827209607,85.8177053157164,55.65784285021533,80.18258998755151,28.787950333484456,225.92635954938962
96.24472949421113,81.90635138616561,34.27309254279072,46.637459450454855,12.027096312860685,174.30773545578737
25.178229582536417,54.07937549855444,13.457626710410775,36.16660831950428,70.35283401815305,-14.270074615976288
49.72485058923854,71.02427986233116,9.441889766048096,10.840037271662272,64.48560434297268,6.869723131007369
30.087830981676966,31.43501131837484,83.15183331122236,87.5933022186205,37.39387136037746,161.58051612781853
28.484049437746762,47.116789893281464,91.8397542081558,78.31600290279029,95.09413518658343,138.5099623822046
3.6886947354532795,82.16368977104716,64.97880467642996,16.811809759772512,2.2202812987850318,-47.90233630709043
60.956433397989684,45.92651971732139,10.343411486048337,51.22605638762605,30.37238516318258,100.23917125992514
50.26790232288615,35.77982653254418,40.20272168882407,48.73748079212449,92.10694862995814,132.48106875307616
5.147875124998935,49.421244725029986,72.89392001051573,62.50915526865286,32.09354383194404,13.010793436660716
27.864646423661142,82.82492524372184,77.9820884010068,94.61868939912613,25.225283385517038,35.75594640265929
90.82658859666537,33.520804737087275,11.82186222910886,57.97714417624796,53.42204099312473,212.36687636669984
23.95618906669724,17.37615931357438,0.003071884538241587,54.02172667786186,82.3801749920538,25.346691347257437
14.48948720912231,71.20140203307808,71.2137045880605,5.032293293466394,10.314676087836105,3.6493072741947525
48.9452760277563,82.59782127080818,35.659617598620564,6.290747601802393,94.30207096457362,30.23805018774121
98.56504541106007,10.063747852353334,25.448133161826025,18.734679132678888,79.5072881181164,308.36005498299306
24.20552715115004,23.98741127559447,1.289746978952544,3.247077169174828,18.125025555155194,31.24082533909261
67.21355474058785,14.19719897609939,54.02994067614997,74.33528955700123,71.20079611981626,255.08165530529254
76.16196153287176,34.79414115821666,85.11507354259817,72.3330303993963,38.495872263755714,283.688652290968
23.763754399239968,45.035097890541266,95.76316462725879,13.605623443164294,40.22946780763187,126.69594364064037
72.82163486118596,74.88263369633064,56.574495061328925,83.60789007952809,78.32900924388665,143.64610937184366
36.77831327192532,65.11475848816741,51.44613277398942,15.478603484611197,96.27848079807322,58.32740823952205
63.23058305935795,62.092856747843115,8.50563854892411,30.11755869973588,12.665587284719393,79.77051843422012
63.35297107608947,35.23749466096544,54.887280154259976,24.8976899161365,42.06302368788194,186.8843755441527
53.57746840747585,84.144755308476,37.99790789653946,37.23070985730478,48.09416080843035,59.39669399398835
9.02897700544083,47.128716739816454,60.71352808835769,25.466376588996187,37.63118169549976,15.085452616956168
83.5302495589238,97.91049380151546,38.87263478765467,48.8950926438452,36.3189123716225,113.98181124728683
32.07800649717358,63.41421382957368,24.029912345036674,40.74078813546854,5.226866756159653,17.094577755281087
18.651851039985424,12.626474156450273,9.49652752283765,98.65694907793265,68.55386205626233,54.204163668450896
4.077514155476392,67.6177562075434,31.491844458889574,5.592635012822567,43.62144171200454,-75.4218693746349
59.08929431882418,32.5104015431699,9.664483428775227,14.218137638735161,19.479380264392677,123.11881498447488
67.75643618422824,68.63271966860974,17.689695082398394,5.282589390860249,81.60335023020684,102.0135309248185
1.6587828927856152,6.964114816240574,98.73361585795459,62.58411949823758,80.25607481516279,145.89549261089377
51.2093058299281,17.48814371759594,44.41035569066186,5.450927741371958,48.63916280888938,179.0835133901439
22.649577519793795,85.57372589057863,53.187176650501655,83.64397373761233,29.845066114776053,-31.366890716040302
64.51727904094498,22.71795570235149,87.36185287372153,51.19386306819278,63.80927257964524,258.4351532117543
17.436642900499145,83.704112524294,99.55689004906878,52.70076245815337,28.815213577740305,35.77735714334847
69.09377381024659,27.927608845441043,58.27144493446815,56.15945077121942,23.600793032371204,238.0062936913759
38.67353463005374,64.28819100587077,81.24738210441717,17.081370630621073,73.05146540263266,120.67720878147085
93.67299887367345,69.4150573509831,32.694102433667524,19.769030311448756,4.0325239720950705,194.82058650435908
13.752094414599325,51.265475314505295,30.57439574472911,31.88173228730047,9.476847103459395,-2.07078182639205
34.10663510502585,30.531067669673128,40.27037209945602,59.34964158218514,0.6788174023589777,94.68968584575363
11.347352124058908,21.264437637109612,67.25072626736491,21.011777594021453,15.294318647542616,103.77077380868104
92.46936182785628,3.318935456242622,68.21916892550988,11.633172713326124,6.899000871045946,367.8098041683018
87.7339353380981,30.39464012407238,31.52394346494508,97.01168864184322,99.58023677799186,257.47440158148993
25.79416277151556,65.3162790531283,13.320992413662868,2.1981814809622913,28.880996995408957,-47.85616509652255
65.99840460341791,93.83048184484826,63.239625646550856,80.26974053360216,14.926801266924727,107.54504158404539
81.72222002012158,87.1204482263052,12.832586218876452,78.8035149575022,24.099625799591795,70.32776352160991
55.52008115994623,76.60647765353026,57.84925082293301,29.7214113845096,93.61255715401346,97.4497895477601
52.965057835600646,78.84473432532987,69.3422128056309,13.56266160073134,52.016022302439566,109.62256400336769
24.18522909004517,66.49849034759953,70.06114963944516,14.562864670542341,36.48180963078569,39.44074552179325
9.310276780589922,26.0286857566003,75.34721106595967,69.74316172371925,87.33914579092193,78.389899139949
89.72157579533267,90.71950307058299,87.28594215656645,64.28065910861737,39.499027054903245,227.11581917264104
90.04180571633304,67.0732311905834,49.995899196478845,78.27456742513867,33.50085699576958,209.93817566408137
63.31014572732679,56.04406309804399,73.02491895295712,93.74811723991047,20.728252254973555,182.48398294502135
33.90297910487007,11.098946921348107,61.91727353658367,69.1927363266592,37.77968239094115,172.80591298833224
34.92095746126609,44.70555438064254,18.663993979768257,15.585153655144346,31.6684356016926,69.71444601162148
72.59556788702393,46.03582712019263,2.568964486940817,24.344261676541066,67.73039592981411,141.10352464891318
89.71102599525771,86.45636095226699,28.454138567693377,84.21937308731145,28.958270467072712,150.5273006146576
88.70864242651173,54.66482201877885,44.30337063376194,20.93060758342086,57.71997464225615,227.606802382544
77.98755458576238,38.04005489704097,61.71059444286563,7.252231695448142,6.589216503197271,252.11329835327516
64.20316461542878,97.68003285106593,84.99593305032053,70.32800540422505,19.128915669651438,100.78250483633111
8.413996499504883,11.072059332631568,19.624571670616564,40.2526355490142,40.74052716113488,25.744924874545042
16.162871409461378,42.25484283119446,12.55497898984771,92.00400525459035,93.69492539086954,-21.994347081257963
89.85541885270793,4.202467517140529,96.34799474743275,65.02550710936616,37.72519857156954,386.93439300451655
60.642905965958995,73.99041207669303,10.80445593764071,9.041897779166074,66.4074121199834,38.58041974879765
0.9197051616629648,91.80765521991506,47.84910701071892,94.78565672536607,25.508722242139815,-128.89089914798922
10.147154286603211,28.003732955048942,58.55637287933019,25.85572636402459,12.703357597323173,61.88531791173331
66.35017691080559,85.83416767991208,54.137442090743825,33.72124904062858,5.853660008005013,116.77601821719647
0.5061583846218687,29.221823046189776,8.603215703294321,40.2260413683542,30.541349854275136,-32.95260219732918
16.080805141749867,91.07701616439152,5.702691400361937,5.122429640431325,15.766102679690796,-121.20973518219814
54.87337893665861,75.3961903596784,10.548342746103568,49.65154222306049,17.40104480161242,20.016306797788694
69.18951976926932,80.49067768414386,58.55876838726125,12.331849107529225,76.075930838695,115.10470493521252
65.19612595026005,1.80065556004545,54.43448876343211,40.097032668835176,1.5838070944874216,256.07011288182235
22.42693094605598,96.2810357074026,23.374079203674427,35.07097879920843,55.78101257354344,-102.90998554367059
71.2179221347536,72.66709920703232,63.777414184559156,77.28400834265034,37.94613805934648,155.09709228667813
23.724908749680008,30.47510953861333,82.00675020556494,80.3170511632731,50.65499999085472,131.6371475002449
32.539969815926774,82.9394664858847,4.157895984659376,15.3412882389088,56.28302372146029,-72.1638217282697
74.64914051180241,28.152119841492997,49.81299435480424,36.65511873792262,31.336769445727818,245.75243232131024
64.96328990472146,87.2753839566128,68.93104121026903,37.33531610318317,29.51088601842853,121.4129285883476
84.9223410494178,11.258039041193701,25.23119270696871,15.141044393608505,73.34018493349058,270.2031912437293
65.76128923003434,70.36859774607957,30.77709052931491,79.84535050511906,87.12769881211571,114.1148135186283
56.830860333547164,54.069847664491036,61.36379029893838,70.72283283354233,19.25816324585279,142.5962537780633
9.367476782809248,9.653447019544082,89.7935293443737,19.038178629703474,9.761876053514895,147.6728761088238
36.77158030594335,24.189382825883897,80.99244203028994,36.6721908593799,89.77958063920259,183.28490602673645
26.520236768172545,1.240403627731479,58.31302190995835,10.580502485651422,34.989546364739866,161.21457310429525
24.398964337908357,46.876796546450585,73.02217177572491,62.820659709304394,55.13173906628141,97.82912079307087
97.30105547524455,30.126526076000037,36.482247020779866,12.137192454861967,35.95431445200035,295.16362635047346
39.30977246667604,59.83574842977588,64.09655280987577,98.59341686249178,12.58023363460513,84.93774179540571
89.20465551771133,29.72378077086172,46.6181591127557,78.06820746878623,58.933164494772804,276.2720378419649
63.11386259972629,29.99191115069847,18.993613645756092,39.023854958399504,52.514085176962965,160.66030279225672
79.48113035416485,74.31931987316034,70.17382738772572,57.85639322793544,20.299355919119723,192.33542491753659
50.26370931051921,4.814283597835345,55.646463734882204,91.13418162164088,45.186904465227784,230.48246966108823
57.69038846263591,90.28949951919873,35.86215819535914,55.40992803958261,79.69475040156459,49.097323821651756
49.25176938188639,85.22638743911814,91.13391900786307,17.44984863979552,59.04261031078914,132.3290241827776
19.52429877980445,66.78046832264066,2.0934117826733267,37.87033555811593,9.691732706699485,-87.15071399115585
72.24521152615053,59.32215701073843,31.5773151249496,84.31448650297455,54.802149722913505,144.23293334692514
28.07723624408558,89.23024981396523,5.688139777764656,64.42130159896179,70.27382992895869,-94.78160634414866
2.431596643145384,18.533017952871443,76.65273162216272,65.07243843338003,79.27034057807514,91.2489260113278
64.54722959071678,7.896916219082861,70.21074541137926,86.68214856884892,62.91175786342668,266.99225555059803
17.711067940704893,23.95101699095381,33.13522187363171,89.39730574625047,15.265816454078374,58.39712975290349
94.04585843529144,79.45782787001903,67.5662902207073,91.97925717794362,71.01732665901606,218.27087058341377
95.39285770025873,3.4670266726483323,39.593722619594985,9.48491932531561,67.73418460815164,331.29348502366184
91.48643902204485,58.280683508348964,75.62537914224343,54.41260019631009,2.442688294063322,256.8710367273948
37.01587002554444,99.54375161913099,45.41836627367061,74.05095212183186,41.174766759024315,-24.563103213132823
1.5456616528867428,85.56960938375394,41.22797278316656,75.69268451270138,33.29502469623733,-93.81526933118856
92.83185625877253,52.14456890435895,93.4729915488301,60.67162019700039,66.94120642536434,314.16403145555006
42.81841483173143,6.364090928664234,25.087909989070024,16.678733518367416,21.61358123109207,159.6357318002156
96.66548190436696,83.13735143857099,12.044733999656543,79.74205539416643,59.08719229742585,158.43526205510642
96.36199770892529,59.89785081772106,58.45431132594582,72.01113335149458,91.32059618141723,259.6093143284782
85.300945546736,11.493299705956684,96.93218122841789,8.613577154903629,79.78023722086077,372.7265133502981
29.444889206958567,9.38572848233562,37.783921372718666,46.380982467437626,92.14577362165303,130.91161486711036
38.50977286019253,90.96268194365923,6.203676362878152,17.39773995218036,97.850596693269,-62.53349222556658
85.11366715168569,66.92002629380784,33.93052673095674,33.74770457129719,1.0670127006162766,167.3525121309048
31.692200515627768,82.92867993167555,50.593165431955846,1.8081092205685434,62.27412763774775,-10.089938164723872
16.94927466860925,87.89789002822673,16.19230066322137,40.032986841075825,41.283939775890644,-91.39693014494974
55.68012624583501,57.17723520483222,65.8102218056492,54.987692115621044,85.98544903351217,147.54121527982
93.6154774160781,51.74463517550413,99.77493890102006,61.95825928270868,25.181470200913168,328.84055270691476
69.6029796674973,43.042741032099016,45.17394759814438,66.34903451287101,98.10294891150761,180.12475904944404
57.0061170089365,31.69465877911193,35.472855673021265,83.629131310246,61.370796954374725,165.19779327527226
9.717649377076853,43.459596085871176,40.070416683446666,21.546290727573002,79.35374022288309,-5.280031396692632
61.500722669916975,77.38796557301563,11.514617839520113,12.048182243846794,8.559955282276832,45.58107640598159
99.00538501042632,60.19234310151316,88.32736014262238,85.15371718979256,18.345788475886504,317.90076935457745
14.008401523652402,89.2523289954846,41.4825655521352,15.661281489264988,75.84036730342032,-66.3480119694839
51.832965236373674,44.33800143791877,38.72744114248413,97.47600813361953,2.198652203932361,124.69375382184028
87.73730719279554,60.7089578718754,65.96902729304743,84.2538229398637,81.68779858937827,223.0662364471398
74.07686177542044,63.130755309198875,44.203342093112354,50.08766058895991,1.3949018691911452,192.2021935481385
69.7015740995268,59.16971623063255,64.8233468807846,98.14214249220252,65.71188390612733,205.45889986122356
70.24840839871092,70.26337730855164,6.144629013078751,9.737672910800422,36.50939202318059,86.6621623475306
35.94911512197552,23.74334683748063,81.37233437222274,30.306576117510165,61.149485271919914,174.88711543338968
29.359184426449335,51.23637775457907,94.05039528794026,63.822441504061146,69.60314069891137,125.54446908508062
80.93611554785136,10.422480280834767,64.8765386159386,35.00068684731787,34.24752191863042,313.84398970802727
81.01133946791808,38.45113276448126,95.45659288588108,92.83725519807918,10.796244811083556,321.95520159457726
86.70723185801037,48.76670686212644,15.143231436996329,6.562608817781756,6.964586774826564,187.9281579137911
91.32405525564712,65.22242595454725,47.74161894803537,54.941183206096454,58.89360225625479,207.2981036963016
51.13423988609378,95.05310525862035,60.180673394544726,59.08662673951145,52.06553537341115,48.85996824160991
50.15162946871996,60.06510665483559,58.17366474211867,65.27281237772242,74.22010091211325,128.79705363536576
79.82951789667752,74.35939161765597,40.14617790890432,25.566622333181442,50.97355100039371,166.99001578628184
64.99639307777652,50.626605949520275,33.80844093662614,36.45664275198644,42.244579003087914,159.73194437409063
70.19668772577033,63.41040313763313,12.68240225504188,84.36805296649777,39.808717823623084,110.36318093514731
79.57926694361011,7.093221613377343,39.17424505622782,19.494276897015983,2.6446902597667465,280.786476500391
89.00053418175663,25.439158084184697,16.266081510548513,82.68678471733621,33.55572016966571,208.10727038943207
33.79951568515358,36.185309320513866,73.43656764922184,56.26554229027424,97.60201575244942,142.15438012634797
37.5582952639944,47.249335500651355,20.883093549458998,76.21875111940821,87.35555762270889,49.48256752642798
9.3981939840869,4.564874550238374,5.856530528453385,71.36073662634715,32.93780670342177,29.249449607677565
57.8280140996174,14.002409755331769,55.236613781723435,20.7511495384879,58.77954050663722,228.87311693110587
3.5942273796742086,27.68143077913058,59.52297327194016,56.88127364338729,84.7296745535494,31.441658869180145
46.55980181324602,97.15326909010507,87.19130612805056,86.77231528050923,44.12743367500687,81.73391202011561
54.26446347075766,33.134700710305076,57.69816124176819,43.211623680192936,1.795786375015096,189.3933939946336
28.65412521282844,48.20410581120825,34.54808537234457,96.65907702233167,7.451046181864007,48.19967989518228
